report_id,timestamp,EMS_NEW_TEMP_FLOW_SAMPLE_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC051_SWAP_TIME,EMS_NEW_MFG_GLASS_WARE_RH_HOT_SPOT,EMS_NEW_TEMP_INNOVATION_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC053_ALARM_STS,EMS_NEW_MFG_GLASS_WARE_TEMP_COLD_SPOT,EMS_NEW_TEMP_INVENTORY_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC053_AUTO_MODE_STS,EMS_NEW_MFG_GLASS_WARE_TEMP_HOT_SPOT,EMS_NEW_TEMP_MIS_ROOM,EMS_NEW_TEMP_RM_CONSUMABLES_2_COLD,EMS_NEW_MFG_HIGH_DIFFERENTIAL,EMS_NEW_TEMP_PACKING_AMD_STORAGE_AREACOLD,EMS_NEW_RD_BDC053_COMPRESSOR_01_HP,EMS_NEW_MFG_HIGH_SETPOINT,EMS_NEW_TEMP_PACKING_AND_STORAGE_AREA,EMS_NEW_RD_BDC053_COMPRESSOR_01_LP,EMS_NEW_MFG_HIGH_TEMP_ALARM,EMS_NEW_TEMP_PLASMA_ROOM_COLD,EMS_NEW_RD_BDC053_COMPRESSOR_01_OVER_LOAD,EMS_NEW_MFG_LOW_DIFFERENTIAL,EMS_NEW_TEMP_QC_LAB_COLD,EMS_NEW_RD_BDC053_COMPRESSOR_01_STS,EMS_NEW_MFG_LOW_SETPOINT,EMS_NEW_TEMP_RM_CONSUMABLES_1_COLD,EMS_NEW_RD_BDC053_COMPRESSOR_02_HP,EMS_NEW_MFG_LOW_TEMP_ALARM,EMS_NEW_TEMP_STABILITY_ROOM_R_AND_D_COLD,EMS_NEW_TEMP_NCMR_ROOM_COLD,EMS_NEW_MFG_MIS_ROOM_REFRIGERTOR,EMS_NEW_RD_BDC053_COMPRESSOR_02_LP,EMS_NEW_MFG_TECHOPS_REFRIGERATOR_13,EMS_NEW_RD_BDC053_COMPRESSOR_02_OVER_LOAD,EMS_NEW_MFG_NCMR_ROOM_REFRIGERATOR,EMS_NEW_RD_BDC053_COMPRESSOR_02_STS,EMS_NEW_MFG_POLYMER_LAB_FREEZER_8,EMS_NEW_RD_BDC053_CONDENSER_01_STS,EMS_NEW_MFG_POLYMER_LAB_REFRIGERATOR_1,EMS_NEW_RD_BDC053_CONDENSER_02_OVER_LOAD,EMS_NEW_MFG_POLYMER_LAB_REFRIGERATOR_9,EMS_NEW_RD_BDC053_CONDENSER_02_STS,EMS_NEW_MFG_POLYMER_LAB_REGRIGERATOR_2,EMS_NEW_RD_BDC053_EVAPORATOR_01_STS,EMS_NEW_MFG_QA_RETAINS_RH_COLD_SPOT,EMS_NEW_RD_BDC053_EVAPORATOR_02_STS,EMS_NEW_MFG_QA_RETAINS_RH_HOT_SPOT,EMS_NEW_RD_BDC053_HIGH_DIFFERENTIAL,EMS_NEW_MFG_QA_RETAINS_TEMP_COLD_SPOT,EMS_NEW_RD_BDC053_HIGH_SETPOINT,EMS_NEW_MFG_QA_RETAINS_TEMP_HOT_SPOT,EMS_NEW_RD_BDC053_HIGH_TEMP_ALARM,EMS_NEW_MFG_QC_LAB_INCUBATOR,EMS_NEW_RD_BDC053_LOW_DIFFERENTIAL,EMS_NEW_MFG_QC_LAB_REFRIGERATOR_1,EMS_NEW_RD_BDC053_LOW_SETPOINT,EMS_NEW_MFG_RM_CONSUMABLE_2FREEZER,EMS_NEW_R_AND_D_EQUIPMENT_CHEMISTRYL2,EMS_NEW_MFG_ROOM_TEMP_1,EMS_NEW_RD_BDC053_LOW_TEMP_ALARM,EMS_NEW_MFG_ROOM_TEMP_2,EMS_NEW_RD_BDC053_ROOM_TEMP_1,EMS_NEW_MFG_SINGAL_PHASE_PREVENTER,EMS_NEW_RD_BDC053_ROOM_TEMP_2,EMS_NEW_MFG_SWAP_TIME,EMS_NEW_RD_BDC053_SINGAL_PHASE_PREVENTER,EMS_NEW_MIS_ROOM_MFG_20_RH_HOT,EMS_NEW_RD_BDC053_SWAP_TIME,EMS_NEW_MIS_ROOM_MFG_20_TH_HOT,EMS_NEW_BUFFER_ROOM_MFG_RH_13_HOT,EMS_NEW_RD_FLOWSAMPLE_FREEZER_5,EMS_NEW_NCMR_ROOM_MFG_16_RH_HOT,EMS_NEW_BUFFER_ROOM_MFG_TH_13_HOT,EMS_NEW_RD_FLOWSAMPLE_REFRIGERATOR_4,EMS_NEW_NCMR_ROOM_MFG_16_TH_HOT,EMS_NEW_CELL_CULTURE_ROOM_R_AND_D_02_RH_HOT,EMS_NEW_RH_BUFFER_ROOM_COLD,EMS_NEW_PACKING_AND_STORAGE_ROOM_MFG_07_RH_HOT,EMS_NEW_CELL_CULTURE_ROOM_R_AND_D_02_TH_HOT,EMS_NEW_RH_CALL_CULTURE_ROOM_R_AND_D_COLD,EMS_NEW_PACKING_AND_STORAGE_ROOM_MFG_07_TH_HOT,EMS_NEW_CHEMISTRY_LAB_R_AND_D_03_RH_HOT,EMS_NEW_STABILTYCHAMBER3_EQUIPMENT,EMS_NEW_PLASMA_ROOM_MFG_17_RH_HOT,EMS_NEW_CHEMISTRY_LAB_R_AND_D_03_TH_HOT,EMS_NEW_RH_CHEMISTRY_LAB_R_AND_D_COLD,EMS_NEW_PLASMA_ROOM_MFG_17_TH_HOT,EMS_NEW_CONJUNCTION_ROOM_R_AND_D_05_RH_HOT,EMS_NEW_RH_CONJUNCTION_ROOM_R_AND_D_COLD,EMS_NEW_QC_LAB_MFG_09_RH_HOT,EMS_NEW_CONJUNCTION_ROOM_R_AND_D_05_TH_HOT,EMS_NEW_RH_DRY_DOWN_WORK_STATION_COLD,EMS_NEW_QC_LAB_MFG_09_TH_HOT,EMS_NEW_DRY_DOWN_WORK_STATION_MFG_19_RH_HOT,EMS_NEW_RH_FLOW_SAMPLE_OPP_R_AND_D_COLD,EMS_NEW_RD_BDC053_CONDENSER_01_OVER_LOAD,EMS_NEW_DRY_DOWN_WORK_STATION_MFG_19_TH_HOT,EMS_NEW_RH_FLOW_SAMPLE_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC051_ALARM_STS,EMS_NEW_FLOW__SAMP_27_RH_HOT,EMS_NEW_RH_FORMULATION_ROOM_COLD,EMS_NEW_RD_BDC051_AUTO_MODE_STS,EMS_NEW_FLOW__SAMP_27_TH_HOT,EMS_NEW_RH_INVENTORY_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC051_CONDENSER_01_STS,EMS_NEW_FLOW__SAMP_OPP_29_RH_HOT,EMS_NEW_RH_MIS_ROOM,EMS_NEW_RD_BDC051_COMPRESSOR_01_HP,EMS_NEW_FLOW__SAMP_OPP_29_TH_HOT,EMS_NEW_RH_NCMR_ROOM_COLD,EMS_NEW_RD_BDC051_COMPRESSOR_01_LP,EMS_NEW_FORMULATION_ROOM_MFG_RH_14_HOT,EMS_NEW_RH_PACKING_AND_STORAGE_AREA,EMS_NEW_RD_BDC051_COMPRESSOR_01_OVER_LOAD,EMS_NEW_FORMULATION_ROOM_MFG_TH_14_HOT,EMS_NEW_RH_PLASMA_ROOM_COLD,EMS_NEW_RD_BDC051_COMPRESSOR_01_STS,EMS_NEW_INNOVATION_LAB_R_AND_D_06_RH_HOT,EMS_NEW_RH_QC_LAB_COLD,EMS_NEW_RH_PACKING_AMD_STORAGE_AREA_COLD,EMS_NEW_INNOVATION_LAB_R_AND_D_06_TH_HOT,EMS_NEW_TEMP_CELL_CULTURE_ROOM_R_AND_D_COLD,EMS_NEW_RH_RM_CONSUMABLES_1_COLD,EMS_NEW_TEMP_BUFFER_ROOM_COLD,EMS_NEW_INVENTORY_ROOM_R_AND_D_01_RH_HOT,EMS_NEW_RH_CELL_CULTURE_ROOM_R_AND_D_COLD,EMS_NEW_RH_RM_CONSUMABLES_2_COLD,EMS_NEW_TEMP_FORMULATION_ROOM_COLD,EMS_NEW_INVENTORY_ROOM_R_AND_D_01_TH_HOT,EMS_NEW_CONJUGATION_ROOM_R_AND_D_05_RH_HOT,EMS_NEW_RH_STABILITY_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC051_COMPRESSOR_02_HP,EMS_NEW_MFG_ALARM_STS,EMS_NEW_CONJUGATION_ROOM_R_AND_D_05_TH_HOT,EMS_NEW_RM_CONSUMABLES_1_MFG_21_RH_HOT,EMS_NEW_RD_BDC051_COMPRESSOR_02_LP,EMS_NEW_MFG_AUTO_MODE_STS,EMS_NEW_TEMP_CONJUGATION_ROOM_R_AND_D_D_COLD,EMS_NEW_RM_CONSUMABLES_1_MFG_21_TH_HOT,EMS_NEW_RD_BDC051_COMPRESSOR_02_OVER_LOAD,EMS_NEW_MFG_COMPRESSOR_01_HP,EMS_NEW_RH_CONJUGATION_ROOM_R_AND_D_COLD,EMS_NEW_RM_CONSUMABLES_2_MFG_18_RH_HOT,EMS_NEW_RD_BDC051_COMPRESSOR_02_STS,EMS_NEW_MFG_COMPRESSOR_01_LP,EMS_NEW_RM_CONSUMABLES_2_MFG_18_TH_HOT,EMS_NEW_RD_BDC051_CONDENSER_01_OVER_LOAD,EMS_NEW_MFG_COMPRESSOR_01_OVER_LOAD,EMS_NEW_RM_CONSUMABLE_1_FREEZER_16,EMS_NEW_RD_BDC051_CONDENSER_02_OVER_LOAD,EMS_NEW_MFG_COMPRESSOR_01_STS,EMS_NEW_RM_CONSUMEABLE_REFRIGERATOR_15,EMS_NEW_RD_BDC051_CONDENSER_02_STS,EMS_NEW_MFG_COMPRESSOR_02_HP,EMS_NEW_RM_RM_CONSUMABLES_2,EMS_NEW_RD_BDC051_EVAPORATOR_01_STS,EMS_NEW_MFG_COMPRESSOR_02_LP,EMS_NEW_R_AND_D_EQUIPMENT_STABILITY_1,EMS_NEW_RD_BDC051_EVAPORATOR_02_STS,EMS_NEW_MFG_COMPRESSOR_02_OVER_LOAD,EMS_NEW_R_AND_D_EQUIPMENT_STABILITY_2,EMS_NEW_RD_BDC051_HIGH_DIFFERENTIAL,EMS_NEW_MFG_COMPRESSOR_02_STS,EMS_NEW_R_AND_D_EQUIPMENT_STABILITY_3,EMS_NEW_RD_BDC051_HIGH_SETPOINT,EMS_NEW_MFG_CONDENSER_01_OVER_LOAD,EMS_NEW_STABILITY_CHAMBER_2_EQUIPMENT,EMS_NEW_RD_BDC051_HIGH_TEMP_ALARM,EMS_NEW_MFG_CONDENSER_01_STS,EMS_NEW_STABILITY_ROOM_R_AND_D_04_RH_HOT,EMS_NEW_RD_BDC051_LOW_DIFFERENTIAL,EMS_NEW_MFG_CONDENSER_02_OVER_LOAD,EMS_NEW_STABILITY_ROOM_R_AND_D_04_TH_HOT,EMS_NEW_RD_BDC051_LOW_SETPOINT,EMS_NEW_MFG_CONDENSER_02_STS,EMS_NEW_TEMP_CALL_CULTURE_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC051_LOW_TEMP_ALARM,EMS_NEW_MFG_EVAPORATOR_01_STS,EMS_NEW_TEMP_CHEMISTRY_LAB_R_AND_D_COLD,EMS_NEW_RD_BDC051_ROOM_TEMP_1,EMS_NEW_MFG_EVAPORATOR_02_STS,EMS_NEW_TEMP_CONJUNCTION_ROOM_R_AND_D_COLD,EMS_NEW_RD_BDC051_ROOM_TEMP_2,EMS_NEW_MFG_FORMULATION_FREEZER,EMS_NEW_TEMP_DRY_DOWN_WORK_STATION_COLD,EMS_NEW_RH_INNOVATION_ROOM_R_AND_D_COLD,EMS_NEW_MFG_FORMULATION_REFRIGERATOR_1,EMS_NEW_TEMP_FLOW_SAMPLE_OPP_R_AND_D_COLD,EMS_NEW_RD_BDC051_SINGAL_PHASE_PREVENTER,EMS_NEW_MFG_GLASS_WARE_RH_COLD_SPOT
165,1747224171447,20,6,63,20,1,22,20,NULL,NULL,0,21,0,22,NULL,0,NULL,NULL,0,23,NULL,0,21,1,0,21,NULL,0,22,22,0,NULL,6,NULL,4,0,5,1,4,NULL,-20,0,23,0,60,0,61,2,23,5,23,8,35,1,11,3,20,12,0,1,0,4,NULL,3,0,0,0,6,0,64,-20,65,22,10,23,58,63,0,23,69,0,64,33,56,20,66,22,64,65,63,20,62,22,58,62,NULL,24,65,1,62,66,NULL,21,64,1,67,0,NULL,20,64,NULL,62,NULL,NULL,23,54,1,67,66,65,19,19,58,22,63,69,57,22,21,64,57,NULL,NULL,20,58,NULL,NULL,20,21,NULL,NULL,65,59,1,NULL,21,NULL,NULL,-20,NULL,NULL,4,1,NULL,NULL,0,NULL,15,0,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,60,6,NULL,22,3,NULL,19,1,NULL,20,5,NULL,20,6,-19,23,65,4,23,0,62
166,1747224246250,20,6,62,20,0,22,20,NULL,NULL,0,21,0,22,NULL,0,NULL,NULL,0,23,NULL,0,21,0,0,22,NULL,0,21,22,0,NULL,6,NULL,4,1,3,0,4,NULL,-19,1,23,1,60,1,61,2,23,5,23,8,35,1,11,3,20,12,0,1,0,5,NULL,5,0,1,0,6,0,64,-22,65,22,10,23,57,62,0,22,73,0,64,33,64,20,67,23,64,66,62,20,62,22,58,63,NULL,24,65,0,62,67,NULL,20,63,0,68,0,NULL,19,64,NULL,62,NULL,NULL,23,63,0,67,66,65,19,18,65,22,62,73,66,22,21,64,58,NULL,NULL,20,63,NULL,NULL,19,22,NULL,NULL,66,66,0,NULL,21,NULL,NULL,-17,NULL,NULL,4,0,NULL,NULL,1,NULL,15,1,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,61,6,NULL,21,3,NULL,18,1,NULL,19,5,NULL,19,5,-19,23,63,6,23,1,61
167,1747224833337,20,6,63,20,1,22,20,NULL,NULL,0,21,0,22,NULL,0,NULL,NULL,0,24,NULL,0,21,1,0,22,NULL,0,22,22,0,NULL,6,NULL,4,0,4,1,4,NULL,-17,0,26,0,60,0,62,2,23,5,23,8,35,1,11,3,20,12,0,1,0,4,NULL,4,0,0,0,6,0,65,-22,66,22,12,23,58,63,0,22,70,0,64,33,54,20,66,23,64,65,62,20,63,23,59,63,NULL,23,65,1,62,64,NULL,21,63,1,67,0,NULL,20,65,NULL,62,NULL,NULL,23,53,1,67,65,66,19,19,57,22,62,70,58,22,20,64,58,NULL,NULL,20,57,NULL,NULL,20,22,NULL,NULL,65,58,1,NULL,21,NULL,NULL,-20,NULL,NULL,4,1,NULL,NULL,0,NULL,15,0,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,60,6,NULL,21,3,NULL,19,1,NULL,20,5,NULL,20,5,-19,23,64,6,23,0,62
168,1747224915730,20,6,62,20,0,22,20,NULL,NULL,0,21,0,22,NULL,0,NULL,NULL,0,23,NULL,0,21,0,0,22,NULL,0,21,22,0,NULL,6,NULL,4,1,4,0,4,NULL,-19,1,23,1,61,1,62,2,23,5,23,8,35,1,11,3,22,11,0,1,0,4,NULL,4,0,1,0,6,0,66,-22,66,22,12,23,57,64,0,23,72,0,64,33,65,20,67,23,64,66,62,20,63,23,59,63,NULL,24,65,0,62,66,NULL,21,63,0,68,0,NULL,19,64,NULL,62,NULL,NULL,23,63,0,67,67,67,19,18,64,22,62,72,66,22,20,64,58,NULL,NULL,20,63,NULL,NULL,20,22,NULL,NULL,66,66,0,NULL,21,NULL,NULL,-17,NULL,NULL,4,0,NULL,NULL,1,NULL,15,1,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,61,6,NULL,21,3,NULL,18,1,NULL,19,5,NULL,20,5,-19,23,64,6,23,1,62
169,1747225386133,20,6,63,20,1,22,20,NULL,NULL,0,21,0,22,NULL,0,NULL,NULL,0,23,NULL,0,21,1,0,22,NULL,0,21,22,0,NULL,6,NULL,4,0,3,1,4,NULL,-20,0,23,0,61,0,62,2,23,5,23,8,35,1,11,3,20,12,0,1,0,4,NULL,3,0,0,0,6,0,68,-20,66,22,12,23,58,64,0,22,72,0,64,33,55,20,67,22,64,66,63,20,63,23,58,64,NULL,24,65,1,61,65,NULL,21,63,1,68,0,NULL,19,65,NULL,63,NULL,NULL,23,54,1,68,66,66,19,18,60,22,62,72,58,22,20,64,58,NULL,NULL,20,57,NULL,NULL,19,21,NULL,NULL,66,59,1,NULL,21,NULL,NULL,-20,NULL,NULL,4,1,NULL,NULL,0,NULL,15,0,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,61,6,NULL,21,3,NULL,18,1,NULL,19,4,NULL,19,4,-19,23,64,6,23,0,62
170,1747225471117,20,6,64,20,0,22,20,NULL,NULL,0,20,0,22,NULL,0,NULL,NULL,0,22,NULL,0,22,0,0,21,NULL,0,22,22,0,NULL,6,NULL,4,1,5,0,4,NULL,-18,1,26,1,62,1,64,2,23,5,23,8,35,1,11,3,20,12,0,1,0,4,NULL,4,0,1,0,6,0,70,-22,66,22,12,23,58,66,0,22,69,0,64,33,67,20,65,21,64,64,63,20,65,23,61,63,NULL,23,64,0,61,66,NULL,21,63,0,66,0,NULL,20,65,NULL,64,NULL,NULL,23,64,0,66,66,67,19,19,67,22,62,69,64,22,20,64,57,NULL,NULL,20,63,NULL,NULL,20,20,NULL,NULL,64,66,0,NULL,20,NULL,NULL,-17,NULL,NULL,6,0,NULL,NULL,1,NULL,15,1,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,60,6,NULL,21,3,NULL,19,1,NULL,20,4,NULL,20,4,-19,23,64,6,23,1,63
171,1747225909137,20,6,64,20,1,22,20,NULL,NULL,0,20,0,22,NULL,0,NULL,NULL,0,22,NULL,0,22,1,0,22,NULL,0,21,22,0,NULL,6,NULL,4,0,3,1,4,NULL,-18,0,26,0,63,0,64,2,23,5,23,8,35,1,11,3,20,12,0,1,0,5,NULL,5,0,0,0,6,0,70,-20,66,22,10,23,56,67,0,23,72,0,63,33,57,20,66,21,64,66,63,20,65,23,62,63,NULL,24,65,1,62,65,NULL,21,63,1,67,0,NULL,19,66,NULL,64,NULL,NULL,23,55,1,67,66,67,19,18,61,22,62,72,58,22,20,64,57,NULL,NULL,20,59,NULL,NULL,20,21,NULL,NULL,66,60,1,NULL,20,NULL,NULL,-17,NULL,NULL,4,1,NULL,NULL,0,NULL,15,0,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,60,6,NULL,21,3,NULL,18,1,NULL,19,4,NULL,20,3,-19,23,64,4,23,0,64
172,1747225993937,20,6,64,20,0,23,20,NULL,NULL,0,20,0,22,NULL,0,NULL,NULL,0,22,NULL,0,22,0,0,21,NULL,0,22,22,0,NULL,6,NULL,4,1,5,0,4,NULL,-20,1,26,1,63,1,65,2,23,5,23,8,35,1,11,3,20,11,0,1,0,4,NULL,4,0,1,0,6,0,70,-20,67,22,12,23,57,67,0,22,70,0,63,33,57,20,65,22,63,64,63,20,65,23,61,62,NULL,24,64,0,61,66,NULL,21,63,0,66,0,NULL,19,66,NULL,64,NULL,NULL,23,56,0,66,67,67,19,18,63,22,62,70,58,22,20,63,56,NULL,NULL,20,57,NULL,NULL,20,21,NULL,NULL,64,58,0,NULL,20,NULL,NULL,-17,NULL,NULL,4,0,NULL,NULL,1,NULL,15,1,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,59,6,NULL,21,3,NULL,18,1,NULL,19,5,NULL,20,4,-19,23,63,4,23,1,64
173,1747226410440,20,6,65,20,1,23,20,NULL,NULL,0,20,0,22,NULL,0,NULL,NULL,0,22,NULL,0,22,1,0,21,NULL,0,22,22,0,NULL,6,NULL,4,0,3,1,4,NULL,-8,0,23,NULL,63,NULL,65,2,23,5,23,8,35,1,11,3,20,12,0,1,0,4,NULL,4,0,0,0,6,0,72,-20,67,22,10,23,57,69,0,22,70,0,64,33,65,20,65,21,64,65,66,20,67,23,62,62,NULL,23,64,1,62,65,NULL,21,63,1,66,0,NULL,19,67,NULL,65,NULL,NULL,23,62,1,66,68,67,19,18,62,22,62,70,61,22,20,64,57,NULL,NULL,20,61,NULL,NULL,20,20,NULL,NULL,65,63,1,NULL,20,NULL,NULL,-20,NULL,NULL,4,1,NULL,NULL,0,NULL,15,0,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,59,6,NULL,21,3,NULL,18,1,NULL,20,5,NULL,20,5,-19,23,64,4,23,0,65
174,1747226501517,21,6,65,20,0,23,20,NULL,NULL,0,21,0,22,NULL,0,NULL,NULL,0,23,NULL,0,22,0,0,22,NULL,0,22,22,0,NULL,6,NULL,4,1,5,0,4,NULL,-18,1,26,NULL,64,NULL,65,2,23,5,23,8,35,1,11,3,20,12,0,1,0,5,NULL,4,0,1,0,6,0,72,-22,67,22,12,23,57,70,0,23,68,0,63,33,56,20,65,22,64,64,66,20,67,23,62,62,NULL,24,64,0,62,66,NULL,21,63,0,65,0,NULL,20,67,NULL,65,NULL,NULL,23,54,0,66,70,68,19,19,63,22,62,68,59,22,20,64,56,NULL,NULL,20,58,NULL,NULL,20,21,NULL,NULL,64,60,0,NULL,21,NULL,NULL,-20,NULL,NULL,4,0,NULL,NULL,1,NULL,15,1,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,59,6,NULL,22,3,NULL,19,1,NULL,20,5,NULL,20,5,-19,23,64,6,23,1,66
175,1747226907360,20,6,69,20,NULL,23,20,NULL,NULL,0,20,0,22,NULL,0,NULL,NULL,0,22,NULL,0,22,1,0,23,NULL,0,22,22,0,NULL,6,NULL,4,0,4,1,4,NULL,-17,0,26,NULL,67,NULL,66,2,23,5,23,8,35,1,11,3,22,12,0,1,0,4,NULL,4,0,0,0,6,0,74,-20,67,22,12,23,57,73,0,22,69,0,63,33,61,20,64,21,63,64,68,20,69,23,64,62,NULL,23,63,1,61,64,NULL,21,63,1,65,0,NULL,20,67,NULL,66,NULL,NULL,23,60,1,65,71,69,19,18,67,22,62,69,66,22,21,63,55,NULL,NULL,20,63,NULL,NULL,20,20,NULL,NULL,64,68,1,NULL,21,NULL,NULL,-17,NULL,NULL,4,1,NULL,NULL,0,NULL,15,0,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,58,6,NULL,21,3,NULL,18,1,NULL,20,5,NULL,20,5,-19,23,63,0,23,0,69
176,1747226997577,20,6,70,20,NULL,23,20,NULL,NULL,0,20,0,22,NULL,0,NULL,NULL,0,21,NULL,0,22,0,0,22,NULL,0,22,22,0,NULL,6,NULL,4,1,3,0,4,NULL,-19,1,26,NULL,68,NULL,67,2,23,5,23,8,35,1,11,3,20,11,0,1,0,5,NULL,4,0,1,0,6,0,74,-20,66,22,12,23,57,75,0,23,69,0,64,33,59,20,65,21,64,65,69,20,70,23,66,63,NULL,23,64,0,62,66,NULL,21,63,0,66,0,NULL,20,67,NULL,67,NULL,NULL,22,59,0,66,72,70,19,19,59,22,62,69,57,22,20,64,57,NULL,NULL,20,57,NULL,NULL,20,21,NULL,NULL,65,58,0,NULL,21,NULL,NULL,-20,NULL,NULL,4,0,NULL,NULL,1,NULL,15,1,NULL,30,2,NULL,6041239,4,NULL,36,8,NULL,59,6,NULL,21,3,NULL,19,1,NULL,20,5,NULL,20,5,-19,23,64,4,23,1,70
